Transaction_Type,Property_Type,Municipality,Neighborhood,Price,Land_Area,Construction_Area,Price_per_SqMeter_Land,Price_per_SqMeter_Construction
Sale,Casa,ZAPOPAN,LOMAS DE ZAPOPAN,743000.0,110.0,,6754.545454545455,
Sale,Casa,ZAPOPAN,JARDIN REAL,9900000.0,228.0,265.0,43421.05263157895,37358.49056603773
Sale,Casa,ZAPOPAN,PARAISOS DEL COLLI,3015000.0,180.0,180.0,16750.0,16750.0
Sale,Casa,GUADALAJARA,LA GUADALUPANA,2265248.0,150.0,150.0,15101.653333333334,15101.653333333334
Sale,Departamento,ZAPOPAN,,19000000.0,,360.0,,52777.77777777778
Sale,Casa,GUADALAJARA,SAN ELIAS,780000.0,,,,
Sale,Casa,TLAQUEPAQUE,,1400000.0,78.0,78.0,17948.71794871795,17948.71794871795
Sale,Casa,ZAPOPAN,,3890000.0,99.0,120.0,39292.92929292929,32416.666666666668
Sale,Casa,ZAPOPAN,,3131000.0,200.0,220.0,15655.0,14231.818181818182
Sale,Casa,ZAPOPAN,,12989000.0,189.0,380.0,68724.86772486773,34181.57894736842
Sale,Departamento,GUADALAJARA,COLINAS DE SAN JAVIER,5997000.0,,124.0,,48362.903225806454
Sale,Casa,ZAPOPAN,VIVEROS DEL VALLE,4350000.0,139.0,146.0,31294.96402877698,29794.520547945205
Sale,Casa,TLAJOMULCO,,5400000.0,140.0,244.14,38571.42857142857,22118.456623248956
Sale,Departamento,GUADALAJARA,ARCOS,2895000.0,,55.0,,52636.36363636364
Sale,Casa,GUADALAJARA,,5200000.0,412.0,396.0,12621.359223300971,13131.31313131313
Sale,Casa,TLAQUEPAQUE,HACIENDAS DE SAN JOSE,1983203.0,,102.0,,19443.166666666668
Sale,Casa,ZAPOPAN,PUERTA DE HIERRO,38000000.0,785.0,875.0,48407.64331210191,43428.57142857143
Sale,Departamento,GUADALAJARA,JARDINES DEL BOSQUE,5290000.0,,109.0,,48532.11009174312
Sale,Casa,GUADALAJARA,,8000000.0,196.0,160.0,40816.32653061225,50000.0
Sale,Casa,ZAPOPAN,LAS ARBOLEDAS,5250000.0,214.0,240.0,24532.71028037383,21875.0
Sale,Departamento,ZAPOPAN,,7070000.0,,117.0,,60427.35042735043
Sale,Casa,TLAJOMULCO,SAN AGUSTIN,3895000.0,102.0,131.0,38186.27450980392,29732.824427480915
Sale,Departamento,ZAPOPAN,PUERTA DEL TULE,2859535.0,,54.0,,52954.351851851854
Sale,Casa,GUADALAJARA,PROVIDENCIA,8290000.0,196.0,192.0,42295.91836734694,43177.083333333336
Sale,Casa,ZAPOPAN,PUERTA DEL TULE,8500000.0,242.0,254.0,35123.96694214876,33464.566929133856
Sale,Casa,TONALA,HACIENDA REAL,468800.0,120.0,120.0,3906.6666666666665,3906.6666666666665
Sale,Casa,TLAJOMULCO,CONDOMINIO CAMPO DE GOLF SANTA ANITA,18900000.0,948.0,,19936.708860759492,
Sale,Casa,TLAQUEPAQUE,,3150000.0,111.0,120.0,28378.37837837838,26250.0
Sale,Casa,ZAPOPAN,,3850000.0,83.0,142.0,46385.5421686747,27112.676056338027
Sale,Casa,GUADALAJARA,,3700000.0,220.0,225.0,16818.18181818182,16444.444444444445
Sale,Casa,ZAPOPAN,,7800000.0,300.0,335.0,26000.0,23283.582089552237
Sale,Casa,TLAJOMULCO,VILLA CALIFORNIA,3960000.0,153.0,204.0,25882.352941176472,19411.764705882353
Sale,Casa,GUADALAJARA,,9000000.0,320.0,273.0,28125.0,32967.03296703297
Sale,Casa,TLAJOMULCO,,8500000.0,250.0,290.0,34000.0,29310.344827586207
Sale,Casa,ZAPOPAN,,317077.0,120.0,,2642.3083333333334,
Sale,Casa,GUADALAJARA,AARON JOAQUIN,885900.0,240.0,,3691.25,
Sale,Departamento,GUADALAJARA,,3526760.0,59.85,1000.0,58926.6499582289,3526.76
Sale,Casa,TLAJOMULCO,LOS ENCINOS,430000.0,,,,
Sale,Departamento,GUADALAJARA,,4600000.0,,84.0,,54761.90476190476
Sale,Casa,GUADALAJARA,GUADALAJARA ORIENTE,3700000.0,,420.0,,8809.52380952381
Sale,Casa,ZAPOPAN,,5850000.0,160.0,244.0,36562.5,23975.409836065573
Sale,Casa,GUADALAJARA,JARDINES DEL BOSQUE,9490000.0,192.0,252.0,49427.083333333336,37658.730158730155
Sale,Departamento,ZAPOPAN,ZAPOPAN CENTRO,2540009.0,,58.0,,43793.25862068965
Sale,Casa,ZAPOPAN,,11721900.0,880.0,360.0,13320.34090909091,32560.833333333332
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,4750000.0,130.0,190.0,36538.46153846154,25000.0
Sale,Departamento,TONALA,LOMA DORADA DELEGACION B,588000.0,53.0,53.0,11094.33962264151,11094.33962264151
Sale,Departamento,GUADALAJARA,,2493012.0,52.0,,47942.53846153846,
Sale,Casa,TLAJOMULCO,,3800000.0,165.0,230.0,23030.303030303032,16521.739130434784
Sale,Casa,ZAPOPAN,LOS PINOS,680000.0,180.0,115.0,3777.777777777778,5913.04347826087
Sale,Departamento,GUADALAJARA,ARCOS VALLARTA,4100000.0,,65.0,,63076.92307692308
Sale,Casa,ZAPOPAN,VICTORIA,24000000.0,700.0,,34285.71428571428,
Sale,Departamento,ZAPOPAN,CIUDAD GRANJA,3450000.0,70.0,70.0,49285.71428571428,49285.71428571428
Sale,Departamento,TLAJOMULCO,,330000.0,,,,
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,5850000.0,130.0,182.0,45000.0,32142.85714285714
Sale,Departamento,GUADALAJARA,PROVIDENCIA 4a SECCION,8500000.0,261.0,,32567.049808429118,
Sale,Casa,GUADALAJARA,LADRON DE GUEVARA,650000.0,197.0,190.0,3299.492385786802,3421.0526315789475
Sale,Casa,TLAJOMULCO,EL PALOMAR,20000000.0,742.0,720.0,26954.177897574125,27777.777777777777
Sale,Casa,ZAPOPAN,CIUDAD GRANJA,4380000.0,136.0,136.0,32205.882352941175,32205.882352941175
Sale,Departamento,GUADALAJARA,PROVIDENCIA 4a SECCION,4900000.0,110.0,110.0,44545.454545454544,44545.454545454544
Sale,Casa,ZAPOPAN,,4250000.0,115.0,170.0,36956.52173913043,25000.0
Sale,Casa,ZAPOPAN,CIUDAD DEL SOL,1860000.0,315.0,,5904.761904761905,
Sale,Casa,TLAJOMULCO,,5920000.0,1080.0,406.0,5481.481481481482,14581.28078817734
Sale,Casa,ZAPOPAN,JARDINES UNIVERSIDAD,8400000.0,300.0,336.0,28000.0,25000.0
Sale,Departamento,GUADALAJARA,,11362194.0,,231.0,,49186.98701298701
Sale,Departamento,GUADALAJARA,LOMAS DE GUEVARA,9300000.0,,155.0,,60000.0
Sale,Casa,TLAJOMULCO,,2450000.0,140.0,110.0,17500.0,22272.727272727272
Sale,Departamento,ZAPOPAN,,2200000.0,59.0,86.0,37288.13559322034,25581.39534883721
Sale,Departamento,GUADALAJARA,VALLARTA NORTE,5213185.0,,66.0,,78987.65151515152
Sale,Departamento,ZAPOPAN,,2800000.0,78.0,78.0,35897.4358974359,35897.4358974359
Sale,Casa,GUADALAJARA,SANTA MARIA,630000.0,239.0,,2635.983263598326,
Sale,Casa,GUADALAJARA,,1490000.0,62.0,119.0,24032.25806451613,12521.008403361344
Sale,Casa,ZAPOPAN,PARQUES DE TESISTAN,1214000.0,67.0,61.0,18119.402985074626,19901.639344262294
Sale,Departamento,GUADALAJARA,AMERICANA,6784850.0,120.0,120.0,56540.416666666664,56540.416666666664
Sale,Casa,ZAPOPAN,JARDINES DE LA PATRIA,8480000.0,300.0,310.0,28266.666666666668,27354.83870967742
Sale,Casa,ZAPOPAN,,5390000.0,130.0,262.0,41461.53846153846,20572.519083969466
Sale,Casa,TLAQUEPAQUE,LORETO,2295000.0,91.0,124.0,25219.78021978022,18508.064516129034
Sale,Casa,ZAPOPAN,VILLA UNIVERSITARIA,16800000.0,320.0,340.0,52500.0,49411.76470588235
Sale,Casa,TLAJOMULCO,,12500000.0,370.0,372.0,33783.78378378379,33602.15053763441
Sale,Casa,TONALA,HACIENDA REAL,620000.0,120.0,,5166.666666666667,
Sale,Casa,TLAQUEPAQUE,LA BELLA,4240000.0,107.0,158.0,39626.168224299065,26835.443037974685
Sale,Casa,TLAJOMULCO,,13601000.0,631.0,400.0,21554.675118858955,34002.5
Sale,Casa,ZAPOPAN,MIRADOR DEL BOSQUE,1395000.0,80.0,86.0,17437.5,16220.93023255814
Sale,Departamento,ZAPOPAN,,2900000.0,,77.0,,37662.33766233766
Sale,Departamento,GUADALAJARA,BARRAGAN HERNANDEZ,2590000.0,,81.0,,31975.30864197531
Sale,Casa,ZAPOPAN,BOSQUES VALLARTA,7190000.0,165.0,224.0,43575.757575757576,32098.214285714286
Sale,Casa,ZAPOPAN,,3950000.0,124.0,170.0,31854.83870967742,23235.29411764706
Sale,Departamento,GUADALAJARA,MEZQUITAN COUNTRY,3555950.0,82.0,82.0,43365.243902439026,43365.243902439026
Sale,Departamento,ZAPOPAN,VALLARTA UNIVERSIDAD,3900000.0,,71.0,,54929.57746478873
Sale,Casa,ZAPOPAN,JARDINES DEL SOL,9990000.0,160.0,400.0,62437.5,24975.0
Sale,Casa,ZAPOPAN,BOSQUES DEL CENTINELA,3600000.0,83.0,127.0,43373.49397590361,28346.456692913387
Sale,Departamento,ZAPOPAN,CIUDAD GRANJA,2800000.0,,,,
Sale,Casa,ZAPOPAN,,303000.0,70.0,90.0,4328.571428571428,3366.6666666666665
Sale,Departamento,GUADALAJARA,PROVIDENCIA 2a SECCION,4839318.0,70.0,70.0,69133.11428571428,69133.11428571428
Sale,Casa,ZAPOPAN,AZALEAS,733073.0,130.0,120.0,5639.023076923077,6108.941666666667
Sale,Casa,ZAPOPAN,CAMINO REAL,8200000.0,254.0,270.0,32283.464566929135,30370.37037037037
Sale,Casa,ZAPOPAN,CIUDAD GRANJA,4900000.0,173.0,220.0,28323.699421965317,22272.727272727272
Sale,Departamento,GUADALAJARA,,1990000.0,,78.0,,25512.82051282051
Sale,Casa,ZAPOPAN,CIUDAD BUGAMBILIAS,9750000.0,300.0,,32500.0,
Sale,Casa,ZAPOPAN,PUERTA DEL BOSQUE,27490000.0,360.0,,76361.11111111111,
Sale,Casa,TLAQUEPAQUE,LOPEZ COTILLA,386009.0,60.0,60.0,6433.483333333334,6433.483333333334
Sale,Casa,ZAPOPAN,VALLES DE NUEVO MEXICO,4250000.0,115.0,161.0,36956.52173913043,26397.51552795031
Sale,Casa,ZAPOPAN,,4295000.0,115.0,161.0,37347.82608695652,26677.018633540374
Sale,Casa,ZAPOPAN,,2795000.0,117.0,150.0,23888.88888888889,18633.333333333332
Sale,Departamento,GUADALAJARA,OBRERA,5353116.0,,84.0,,63727.57142857143
Sale,Casa,TLAJOMULCO,PUNTO SUR,7650000.0,178.0,245.0,42977.52808988764,31224.48979591837
Sale,Casa,TLAJOMULCO,EL PALOMAR,13400000.0,417.0,423.0,32134.292565947242,31678.486997635933
Sale,Casa,GUADALAJARA,,1115000.0,115.0,100.0,9695.652173913044,11150.0
Sale,Casa,ZAPOPAN,JARDINES DE SAN IGNACIO,8759000.0,300.0,360.0,29196.666666666668,24330.555555555555
Sale,Casa,ZAPOPAN,,350000.0,85.0,100.0,4117.64705882353,3500.0
Sale,Casa,TLAJOMULCO,,9500000.0,522.0,336.0,18199.233716475097,28273.809523809523
Sale,Departamento,ZAPOPAN,PLAZA GUADALUPE,5000000.0,,170.0,,29411.764705882353
Sale,Casa,TLAQUEPAQUE,,1145917.0,110.0,95.0,10417.427272727273,12062.284210526315
Sale,Casa,TLAJOMULCO,BOSQUE CEDROS SANTA ANITA,4299000.0,144.0,200.0,29854.166666666668,21495.0
Sale,Departamento,ZAPOPAN,SOLARES ANTARA,3986860.0,,56.0,,71193.92857142857
Sale,Casa,GUADALAJARA,,1477000.0,60.0,121.0,24616.666666666668,12206.611570247935
Sale,Casa,GUADALAJARA,VALLARTA PONIENTE,9470000.0,308.0,408.0,30746.753246753247,23210.78431372549
Sale,Departamento,ZAPOPAN,,18925000.0,,,,
Sale,Departamento,ZAPOPAN,,3750000.0,79.0,79.0,47468.354430379746,47468.354430379746
Sale,Departamento,TLAQUEPAQUE,GUAYABITOS,2045000.0,,65.0,,31461.53846153846
Sale,Departamento,GUADALAJARA,EL RETIRO,1514108.0,,,,
Sale,Casa,ZAPOPAN,,4350000.0,115.0,192.0,37826.086956521736,22656.25
Sale,Casa,ZAPOPAN,PUERTA DEL TULE,10200000.0,282.0,330.0,36170.21276595745,30909.090909090908
Sale,Casa,ZAPOPAN,,4985000.0,113.0,185.0,44115.04424778761,26945.945945945947
Sale,Casa,TLAQUEPAQUE,EL SERENO,2820000.0,147.0,126.0,19183.673469387755,22380.95238095238
Sale,Departamento,GUADALAJARA,,7290000.0,110.0,110.0,66272.72727272728,66272.72727272728
Sale,Casa,ZAPOPAN,BOSQUES DE SAN ISIDRO (LAS CAÑADAS),14000000.0,2000.0,290.0,7000.0,48275.862068965514
Sale,Casa,TLAJOMULCO,HACIENDA SANTA FE,524000.0,80.0,,6550.0,
Sale,Casa,TONALA,,1040000.0,90.0,80.0,11555.555555555555,13000.0
Sale,Casa,TONALA,,485000.0,,,,
Sale,Casa,ZAPOPAN,,3805000.0,161.0,161.0,23633.540372670806,23633.540372670806
Sale,Departamento,ZAPOPAN,LOMAS ALTAS,8500000.0,,154.0,,55194.805194805194
Sale,Casa,ZAPOPAN,PRADOS TEPEYAC,6560000.0,212.0,162.0,30943.396226415094,40493.82716049383
Sale,Departamento,ZAPOPAN,,6500000.0,143.0,143.0,45454.545454545456,45454.545454545456
Sale,Casa,ZAPOPAN,,5430000.0,190.0,220.0,28578.947368421053,24681.81818181818
Sale,Departamento,GUADALAJARA,ARCOS VALLARTA,4700000.0,,65.0,,72307.69230769231
Sale,Casa,TLAQUEPAQUE,QUINTERO,3102000.0,200.0,220.0,15510.0,14100.0
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,4450000.0,140.0,171.0,31785.714285714286,26023.3918128655
Sale,Departamento,ZAPOPAN,GUADALAJARITA,6185680.0,,131.0,,47218.931297709925
Sale,Casa,TLAJOMULCO,VILLA CALIFORNIA,2910000.0,,163.0,,17852.76073619632
Sale,Casa,GUADALAJARA,JARDINES DEL BOSQUE,6990000.0,280.0,335.0,24964.285714285714,20865.671641791047
Sale,Departamento,ZAPOPAN,,5864000.0,132.0,132.0,44424.242424242424,44424.242424242424
Sale,Casa,ZAPOPAN,PUERTA LAS LOMAS,26900000.0,335.0,560.0,80298.50746268657,48035.71428571428
Sale,Casa,TONALA,,1013800.0,120.0,120.0,8448.333333333334,8448.333333333334
Sale,Departamento,ZAPOPAN,PUERTA LAS LOMAS,10807130.0,,137.0,,78884.1605839416
Sale,Casa,GUADALAJARA,,6500000.0,123.54,258.29,52614.53780152177,25165.511634209608
Sale,Casa,TLAQUEPAQUE,EL VERGEL,1997000.0,178.0,188.0,11219.101123595505,10622.340425531915
Sale,Casa,ZAPOPAN,LA ESTANCIA,14500000.0,459.0,334.0,31590.41394335512,43413.17365269461
Sale,Casa,TLAJOMULCO,,6500000.0,,,,
Sale,Casa,ZAPOPAN,VALLE REAL,16000000.0,329.0,375.0,48632.2188449848,42666.666666666664
Sale,Departamento,GUADALAJARA,LA AURORA,1850000.0,73.0,61.0,25342.465753424658,30327.868852459018
Sale,Casa,GUADALAJARA,DEL FRESNO,1678610.0,135.0,,12434.148148148148,
Sale,Departamento,ZAPOPAN,CONJUNTO PATRIA,2980000.0,,97.0,,30721.649484536083
Sale,Casa,ZAPOPAN,,7690000.0,193.0,225.0,39844.55958549223,34177.77777777778
Sale,Departamento,GUADALAJARA,,2550000.0,81.0,76.0,31481.48148148148,33552.63157894737
Sale,Casa,TLAQUEPAQUE,HACIENDAS DE SAN JOSE,1983200.0,64.0,102.0,30987.5,19443.13725490196
Sale,Casa,GUADALAJARA,ARCOS VALLARTA,8499999.0,205.0,367.0,41463.409756097564,23160.76021798365
Sale,Departamento,GUADALAJARA,,6800000.0,,173.0,,39306.35838150289
Sale,Casa,ZAPOPAN,PUERTA LAS LOMAS,28681999.0,463.0,600.0,61948.161987041036,47803.331666666665
Sale,Departamento,GUADALAJARA,LOMAS DEL COUNTRY,2982339.0,69.0,,43222.30434782609,
Sale,Departamento,GUADALAJARA,COLOMOS PROVIDENCIA,4200000.0,66.0,66.0,63636.36363636364,63636.36363636364
Sale,Casa,TLAJOMULCO,SENDEROS DE MONTE VERDE,3350000.0,120.4,118.7,27823.92026578073,28222.40943555181
Sale,Casa,ZAPOPAN,JARDINES VALLARTA,7890000.0,350.0,336.0,22542.85714285714,23482.14285714286
Sale,Departamento,ZAPOPAN,,1243000.0,,53.0,,23452.830188679247
Sale,Casa,ZAPOPAN,CIUDAD GRANJA,12600000.0,251.0,383.0,50199.203187251,32898.17232375979
Sale,Departamento,GUADALAJARA,AYUNTAMIENTO,4160000.0,77.0,77.0,54025.97402597403,54025.97402597403
Sale,Departamento,GUADALAJARA,VALLARTA SAN JORGE,30000000.0,,305.0,,98360.65573770492
Sale,Departamento,ZAPOPAN,,8000000.0,,,,
Sale,Casa,ZAPOPAN,VALLE DE SAN ISIDRO,5890000.0,96.0,165.0,61354.166666666664,35696.969696969696
Sale,Casa,TONALA,,1592400.0,206.0,105.0,7730.097087378641,15165.714285714286
Sale,Casa,ZAPOPAN,EL COLLI URBANO,3900000.0,131.0,152.0,29770.992366412214,25657.894736842107
Sale,Casa,ZAPOPAN,JARDIN REAL,8380000.0,222.0,230.0,37747.747747747744,36434.782608695656
Sale,Casa,ZAPOPAN,,8000000.0,203.0,264.0,39408.86699507389,30303.030303030304
Sale,Casa,ZAPOPAN,,2350000.0,74.0,82.0,31756.756756756757,28658.536585365855
Sale,Casa,ZAPOPAN,,40347060.0,616.0,649.0,65498.47402597403,62168.04314329738
Sale,Departamento,ZAPOPAN,EL CAMPANARIO,2790000.0,,,,
Sale,Departamento,ZAPOPAN,SOLARES ALTHEA,4959760.0,,86.0,,57671.62790697674
Sale,Departamento,GUADALAJARA,COUNTRY CLUB,4990000.0,,,,
Sale,Casa,ZAPOPAN,,8500000.0,313.0,288.0,27156.549520766774,29513.88888888889
Sale,Casa,ZAPOPAN,,415000.0,110.0,55.0,3772.7272727272725,7545.454545454545
Sale,Casa,TLAJOMULCO,,4800000.0,249.0,241.0,19277.10843373494,19917.01244813278
Sale,Casa,ZAPOPAN,,2450000.0,213.0,110.0,11502.347417840376,22272.727272727272
Sale,Casa,GUADALAJARA,JARDINES DEL COUNTRY,6500000.0,222.0,244.0,29279.27927927928,26639.344262295082
Sale,Casa,ZAPOPAN,PUERTA DE HIERRO,17750000.0,443.0,410.0,40067.72009029346,43292.68292682927
Sale,Casa,TLAJOMULCO,,3990000.0,121.0,174.0,32975.20661157025,22931.03448275862
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,4900000.0,,,,
Sale,Casa,ZAPOPAN,,4800000.0,130.5,200.0,36781.6091954023,24000.0
Sale,Casa,GUADALAJARA,AARON JOAQUIN,425000.0,120.0,100.0,3541.6666666666665,4250.0
Sale,Casa,ZAPOPAN,,2980000.0,90.0,,33111.11111111111,
Sale,Casa,ZAPOPAN,LOMAS DEL SEMINARIO,17349000.0,633.0,,27407.582938388627,
Sale,Casa,ZAPOPAN,,3990000.0,139.0,,28705.03597122302,
Sale,Departamento,ZAPOPAN,,2676309.0,54.0,,49561.27777777778,
Sale,Casa,TLAQUEPAQUE,,479971.0,90.0,120.0,5333.011111111111,3999.758333333333
Sale,Casa,TLAJOMULCO,SENDERO DE LAS MORAS,3380000.0,138.0,184.0,24492.753623188404,18369.565217391304
Sale,Casa,ZAPOPAN,,9500000.0,326.0,,29141.104294478526,
Sale,Casa,ZAPOPAN,,2700000.0,105.0,190.0,25714.285714285714,14210.526315789473
Sale,Casa,GUADALAJARA,EL RETIRO,3000000.0,,72.0,,41666.666666666664
Sale,Casa,TLAJOMULCO,,1915600.0,130.0,190.0,14735.384615384615,10082.105263157895
Sale,Casa,GUADALAJARA,LIBERTAD,3350000.0,435.0,,7701.149425287356,
Sale,Departamento,GUADALAJARA,,2420000.0,76.0,76.0,31842.105263157893,31842.105263157893
Sale,Casa,ZAPOPAN,,2635159.0,85.0,74.0,31001.870588235295,35610.25675675676
Sale,Casa,TLAJOMULCO,,6500000.0,214.0,300.0,30373.831775700935,21666.666666666668
Sale,Departamento,GUADALAJARA,AMERICANA,3050000.0,,,,
Sale,Departamento,ZAPOPAN,,2315000.0,,,,
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,6190000.0,243.0,,25473.251028806586,
Sale,Casa,ZAPOPAN,MADEIRAS,3920000.0,107.0,176.0,36635.51401869159,22272.727272727272
Sale,Casa,ZAPOPAN,,4329000.0,,136.0,,31830.882352941175
Sale,Casa,GUADALAJARA,HELIODORO HERNANDEZ LOZA,2400000.0,101.0,195.0,23762.37623762376,12307.692307692309
Sale,Departamento,GUADALAJARA,PROVIDENCIA,5985000.0,,75.0,,79800.0
Sale,Departamento,ZAPOPAN,,11800000.0,230.0,230.0,51304.34782608696,51304.34782608696
Sale,Casa,GUADALAJARA,AUTOCINEMA,885000.0,120.0,,7375.0,
Sale,Casa,ZAPOPAN,CIUDAD BUGAMBILIAS,7990000.0,390.0,,20487.17948717949,
Sale,Casa,ZAPOPAN,,11350000.0,204.0,,55637.25490196078,
Sale,Casa,ZAPOPAN,SAN FRANCISCO,4500000.0,150.0,215.0,30000.0,20930.232558139534
Sale,Casa,ZAPOPAN,,33000000.0,384.0,650.0,85937.5,50769.230769230766
Sale,Casa,TLAJOMULCO,REAL DEL VALLE,696000.0,75.0,50.0,9280.0,13920.0
Sale,Departamento,ZAPOPAN,,3630000.0,,71.0,,51126.76056338028
Sale,Departamento,GUADALAJARA,AYUNTAMIENTO,3509777.0,66.0,66.0,53178.43939393939,53178.43939393939
Sale,Casa,ZAPOPAN,BOSQUES VALLARTA,6100000.0,165.0,200.0,36969.69696969697,30500.0
Sale,Casa,TLAJOMULCO,CAMPO SUR,947000.0,120.0,300.0,7891.666666666667,3156.6666666666665
Sale,Casa,TLAJOMULCO,,1380000.0,,,,
Sale,Departamento,ZAPOPAN,,5950000.0,95.0,95.0,62631.57894736842,62631.57894736842
Sale,Casa,ZAPOPAN,REAL DE VALDEPEÑAS,2841800.0,96.0,120.0,29602.083333333332,23681.666666666668
Sale,Departamento,ZAPOPAN,JUAN MANUEL VALLARTA,4500000.0,,,,
Sale,Casa,TLAJOMULCO,EL CIELO COUNTRY CLUB,18000000.0,650.0,437.0,27692.30769230769,41189.93135011441
Sale,Casa,GUADALAJARA,,10750000.0,250.0,481.0,43000.0,22349.27234927235
Sale,Casa,ZAPOPAN,HOGARES DE NUEVO MEXICO,3334345.0,278.0,220.0,11994.046762589927,15156.113636363636
Sale,Departamento,GUADALAJARA,LADRON DE GUEVARA,3409361.0,,69.0,,49411.02898550725
Sale,Departamento,GUADALAJARA,JARDINES ALCALDE,3300000.0,55.0,55.0,60000.0,60000.0
Sale,Casa,TONALA,,499790.0,85.0,85.0,5879.882352941177,5879.882352941177
Sale,Casa,GUADALAJARA,,18000000.0,625.0,650.0,28800.0,27692.30769230769
Sale,Departamento,ZAPOPAN,,5081007.0,,105.0,,48390.54285714286
Sale,Casa,ZAPOPAN,,3900000.0,115.0,145.0,33913.04347826087,26896.55172413793
Sale,Departamento,GUADALAJARA,,3212039.0,,62.0,,51807.08064516129
Sale,Casa,TLAJOMULCO,,2960000.0,109.0,156.0,27155.963302752294,18974.358974358973
Sale,Departamento,GUADALAJARA,COLOMOS PROVIDENCIA,4318599.0,,60.0,,71976.65
Sale,Casa,TLAJOMULCO,,6700000.0,300.0,280.0,22333.333333333332,23928.571428571428
Sale,Casa,TLAJOMULCO,,2306000.0,,77.0,,29948.051948051947
Sale,Departamento,ZAPOPAN,,8700000.0,,200.0,,43500.0
Sale,Casa,ZAPOPAN,LA CALMA,4950000.0,200.0,200.0,24750.0,24750.0
Sale,Departamento,GUADALAJARA,VALLARTA NORTE,4095300.0,66.0,66.0,62050.0,62050.0
Sale,Casa,ZAPOPAN,LOMAS ALTAS,7370000.0,190.0,240.0,38789.47368421053,30708.333333333332
Sale,Departamento,ZAPOPAN,SENDAS,2690000.0,99.0,,27171.717171717173,
Sale,Casa,GUADALAJARA,,4350000.0,,135.0,,32222.222222222223
Sale,Departamento,GUADALAJARA,PRADOS PROVIDENCIA,7200000.0,,169.0,,42603.55029585799
Sale,Casa,ZAPOPAN,VALLE IMPERIAL,9600000.0,249.0,349.0,38554.21686746988,27507.163323782235
Sale,Casa,GUADALAJARA,CENTRO,632000.0,120.0,120.0,5266.666666666667,5266.666666666667
Sale,Casa,TLAJOMULCO,ALTA CALIFORNIA,1488000.0,90.0,122.0,16533.333333333332,12196.72131147541
Sale,Casa,GUADALAJARA,PROVIDENCIA 3a SECCION,10100000.0,292.0,450.0,34589.04109589041,22444.444444444445
Sale,Departamento,ZAPOPAN,EL BAJIO,3544200.0,131.04,101.35,27046.703296703297,34969.906265416874
Sale,Casa,TONALA,,663594.0,90.0,90.0,7373.266666666666,7373.266666666666
Sale,Casa,GUADALAJARA,MEDRANO,6489000.0,525.0,392.0,12360.0,16553.571428571428
Sale,Departamento,ZAPOPAN,PUERTA DE HIERRO,8730000.0,,67.0,,130298.50746268657
Sale,Casa,ZAPOPAN,MARIANO OTERO,5200000.0,140.0,300.0,37142.857142857145,17333.333333333332
Sale,Departamento,GUADALAJARA,MEXICALTZINGO,2362000.0,,,,
Sale,Casa,GUADALAJARA,EL RETIRO,2100000.0,90.0,100.0,23333.333333333332,21000.0
Sale,Casa,ZAPOPAN,,30000000.0,477.0,555.0,62893.08176100629,54054.05405405405
Sale,Casa,ZAPOPAN,EL FORTIN,4350000.0,181.0,158.0,24033.149171270717,27531.645569620254
Sale,Casa,TLAJOMULCO,,5500000.0,288.0,270.0,19097.222222222223,20370.37037037037
Sale,Casa,ZAPOPAN,JARDIN REAL,13999000.0,258.0,390.0,54259.68992248062,35894.8717948718
Sale,Casa,TLAJOMULCO,,6390000.0,161.0,,39689.44099378882,
Sale,Casa,ZAPOPAN,CAMINO REAL,13890000.0,413.0,485.0,33631.9612590799,28639.17525773196
Sale,Casa,ZAPOPAN,SAN FRANCISCO,3800000.0,94.0,220.0,40425.53191489362,17272.727272727272
Sale,Casa,TLAJOMULCO,ACUEDUCTO SAN JAVIER,760902.0,90.0,,8454.466666666667,
Sale,Casa,TLAJOMULCO,GEOVILLAS LA ARBOLADA,430000.0,100.0,70.0,4300.0,6142.857142857143
Sale,Departamento,GUADALAJARA,,14500000.0,,243.0,,59670.78189300412
Sale,Casa,ZAPOPAN,PUERTA DE HIERRO,26000000.0,450.0,,57777.77777777778,
Sale,Casa,ZAPOPAN,CIUDAD DEL SOL,11000000.0,400.0,329.0,27500.0,33434.650455927054
Sale,Departamento,GUADALAJARA,GUADALAJARA ORIENTE,6116100.0,,70.3,,87000.0
Sale,Casa,ZAPOPAN,PUERTA DE HIERRO,22000000.0,420.0,,52380.95238095238,
Sale,Casa,GUADALAJARA,PROVIDENCIA,15500000.0,286.0,350.0,54195.804195804194,44285.71428571428
Sale,Departamento,GUADALAJARA,LADRON DE GUEVARA,7700000.0,,,,
Sale,Casa,TLAJOMULCO,,2349000.0,96.0,104.0,24468.75,22586.53846153846
Sale,Casa,ZAPOPAN,JARDINES DE GUADALUPE,4674961.0,413.0,,11319.518159806295,
Sale,Casa,ZAPOPAN,LA CALMA,5200000.0,200.0,168.0,26000.0,30952.380952380954
Sale,Departamento,ZAPOPAN,LA ESTANCIA,3850000.0,,90.0,,42777.77777777778
Sale,Casa,ZAPOPAN,,44000000.0,105.0,235.0,419047.61904761905,187234.04255319148
